"","Genre","Title","Artist","URI","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"162","country","When It Rains It Pours","Luke Combs","1mMLMZYXkMueg65jRRWG1l",0.551,0.801,6,-5.069,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4
"163","country","Burning Man","Dierks Bentley Featuring Brothers Osborne","4a1oIihVt6xSnDRpgX387M",0.609,0.807,5,-7.221,0.0972,0.00403,5.42e-06,0.0926,0.492,119.073,4
"164","country","Happens Like That","Granger Smith","11fWR3u9wjDMW4oVDbUbyT",0.557,0.807,7,-5.428,0.0825,0.189,0,0.234,0.578,81.045,4
"165","country","Last Shot","Kip Moore","6viHvc13l9A6Ua6xugpeX6",0.487,0.859,4,-4.403,0.0488,0.00204,0,0.322,0.377,148.037,4
"166","country","I Could Use A Love Song","Maren Morris","09iyGiljLWRYXdRazFkdtJ",0.638,0.634,6,-6.474,0.0468,0.214,0,0.0866,0.473,92.097,4
"167","country","Kinda Don't Care","Justin Moore","5XQv5uep3VmhEuDWeFwRep",0.584,0.752,1,-5.674,0.0309,0.0974,3.05e-05,0.0544,0.735,150.046,4
"168","country","Downtown's Dead","Sam Hunt","5eFfsbjSouG8qOpg9ZqDl6",0.624,0.696,11,-6.006,0.0469,0.109,0,0.132,0.392,82.001,4
"169","country","I Hate Love Songs","Kelsea Ballerini","0Sbeihd75SGitymHS8Bqbh",0.386,0.446,11,-7.807,0.0297,0.252,0,0.18,0.4,179.995,3
"170","country","A Girl Like You","Easton Corbin","3AsNVBJ7LHsltdu9490ZiS",0.735,0.768,5,-4.481,0.0353,0.0197,0,0.0643,0.83,104.991,4
"171","country","Shoot Me Straight","Brothers Osborne","5T3i5WkfjgJQpl8IANqjXZ",0.417,0.685,2,-6.805,0.0584,0.00389,0.00855,0.103,0.224,98.718,4
"172","country","She Ain't In It","Jon Pardi","1Be8liECvEP5NYZjYvukbI",0.395,0.674,5,-4.626,0.028,0.127,3.37e-05,0.332,0.585,185.647,4
"173","country","Criminal","Lindsay Ell","4dV6BP3spzbAMWlsb2adGG",0.509,0.876,4,-2.852,0.0525,0.0932,6.51e-06,0.119,0.717,77.491,4
"174","country","Ones That Like Me","Brantley Gilbert","3I74lFPU8RE17EIfYz351J",0.437,0.834,6,-3.807,0.0404,0.0329,1.03e-06,0.383,0.436,154.053,4
"175","country","Burn Out","Midland","7yrJnekdlwWARt5lmVqJ6L",0.671,0.724,7,-5.61,0.0244,0.292,0,0.231,0.801,99.976,4
"176","country","Good Girl","Dustin Lynch","5HnXcJJbNXQQ7tRlQ9VN1v",0.711,0.696,7,-5.05,0.0871,0.16,0,0.17,0.694,80.512,4
"177","country","The Rest Of Our Life","Tim McGraw & Faith Hill","19P6cJstaoQJHtHW3HOGcg",0.617,0.468,2,-6.908,0.0291,0.65,0,0.141,0.333,119.921,3
"178","country","Take It From Me","Jordan Davis","3dCZm5HrG0jIXAHfNkg2H0",0.592,0.891,10,-3.144,0.0512,0.0267,0,0.352,0.674,99.983,4
"179","country","Must've Never Met You","Luke Combs","6ojicjDYUUoeE1tdSvfFo4",0.455,0.892,6,-3.218,0.0566,0.00951,0,0.143,0.641,75.218,4
"180","country","Three Chords & The Truth","Chase Rice","4ruSkRHMQKBPtYAYpMf0oR",0.44,0.889,8,-4.723,0.0462,0.0275,0,0.143,0.409,166.074,4
"181","country","Make A Little","Midland","7nDLdzyh2IDjL77JBmZTiQ",0.566,0.874,4,-5.164,0.0566,0.124,0,0.379,0.827,152.039,4
"182","country","Turnin' Me On","Blake Shelton","02Df1JGm5Sjh2GmRAl5ClR",0.628,0.708,11,-7.045,0.0287,0.309,1.32e-06,0.109,0.276,111.047,4
"183","country","This Is It","Scotty McCreery","34DFpyq5NJJ79GnGbbJH3p",0.557,0.511,8,-6.788,0.0291,0.254,0,0.099,0.602,156.042,4
"184","country","Houston, We Got A Problem","Luke Combs","6guWjUuNYziyNXgjFo1IpF",0.522,0.762,9,-5.059,0.0362,0.0961,6.21e-06,0.395,0.486,143.868,4
"185","country","I'd Be Jealous Too","Dustin Lynch","7rdK9NSJIRBZAiXC0vuBS9",0.716,0.718,0,-5.355,0.0293,0.0896,0,0.473,0.537,100.934,4
"186","country","Down To The Honkytonk","Jake Owen","5g0XcG0apQTlO3X8r38vGf",0.634,0.808,3,-4.12,0.0516,0.19,0,0.0898,0.937,82.021,4
"187","country","Famous","Mason Ramsey","1lasE4yXQmZ5mwWdGQGn8E",0.534,0.815,5,-2.815,0.0278,0.708,0,0.111,0.564,159.848,4
"188","country","Outta Style","Aaron Watson","0b1Xx3vUapY6ZOqbPMcpDq",0.617,0.886,2,-4.352,0.0425,0.0883,1.35e-05,0.0856,0.873,124.979,4
"189","country","A Little Dive Bar In Dahlonega","Ashley McBryde","7qcRDEpmDWS0bLHaZRYE8c",0.639,0.479,1,-6.192,0.0447,0.426,0,0.151,0.571,146.084,4
"190","country","David Ashley Parker From Powder Springs","Travis Denning","4fhKaRCxbWXA3BwAr3Zxjx",0.555,0.895,5,-4.787,0.0472,0.131,0,0.0922,0.38,138.076,4
"191","country","Doin' Fine","Lauren Alaina","6nqvInlnaMzEzaw4s0zbee",0.439,0.752,8,-4.143,0.0375,0.116,0,0.133,0.456,166.051,4
"192","country","The Difference","Tyler Rich","7FV6v9Oc2iLlHeRhQ9jynX",0.538,0.755,9,-5.22,0.0532,0.097,0,0.11,0.697,169.811,4
"193","country","On My Way To You","Cody Johnson","3OjNkFFZavF89xvRqWCXmU",0.443,0.538,1,-5.477,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,4
"194","country","Love Wins","Carrie Underwood","4XWnHzCRfRjaHRsTNeh3WR",0.523,0.865,7,-4.697,0.0989,0.0112,0,0.153,0.325,135.115,4
"195","country","Girl Like You","Jason Aldean","7K0lR5Ngf5jkOWt1g6ut6l",0.543,0.88,3,-4.204,0.0365,0.035,0.000227,0.304,0.483,144.057,4
"196","country","Caught Up In The Country","Rodney Atkins Featuring The Fisk Jubilee Singers","2BgunkkepMPFpArQj1Dx5s",0.603,0.852,7,-5.166,0.0463,0.0137,0,0.513,0.655,124.091,4
"197","country","Body Like A Back Road","Sam Hunt","7mldq42yDuxiUNn08nvzHO",0.732,0.458,5,-7.225,0.0311,0.447,0,0.136,0.661,98.938,4
"198","country","In Case You Didn't Know","Brett Young","1DA7FEKgQeyRPtU44L5DOf",0.607,0.536,10,-7.306,0.0305,0.386,0,0.102,0.434,147.986,4
"199","country","Hurricane","Luke Combs","6xHI9KjUjYT0FPtGO8Mxa1",0.464,0.813,10,-6.185,0.0416,0.0153,0,0.254,0.516,75.975,4
"200","country","What Ifs","Kane Brown Featuring Lauren Alaina","7zVCrzzEJU7u24sbJPXA5W",0.612,0.799,10,-4.603,0.0275,0.00898,0,0.172,0.687,125.976,4
"201","country","Small Town Boy","Dustin Lynch","2YMhrXQYKkm4kXLcXKKd5z",0.554,0.743,9,-6.016,0.0287,0.0251,0,0.359,0.673,72.997,4
"202","country","Dirt On My Boots","Jon Pardi","7f08qp3HROTkfrtNpiYGGo",0.683,0.796,11,-4.179,0.0285,0.111,0,0.197,0.531,90.031,4
"203","country","The Fighter","Keith Urban Featuring Carrie Underwood","5OUSPcqhYTOzpbXzoEvKim",0.681,0.856,11,-5.166,0.0517,0.0224,0,0.188,0.755,132.011,4
"204","country","Craving You","Thomas Rhett Featuring Maren Morris","17hd4ptJCbsEeLj0auPcwy",0.613,0.839,9,-3.799,0.0352,0.000854,0,0.341,0.526,104.975,4
"205","country","You Look Good","Lady Antebellum","1dFLowBW25EaL2OC7eKEa2",0.656,0.917,0,-4.652,0.0495,0.045,0.000732,0.0878,0.961,152.067,4
"206","country","Better Man","Little Big Town","23TxRN09aR1RB0G0tFoT0b",0.514,0.836,5,-3.663,0.0381,0.112,0,0.0878,0.501,143.888,4
"207","country","When It Rains It Pours","Luke Combs","1mMLMZYXkMueg65jRRWG1l",0.551,0.801,6,-5.069,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4
"208","country","My Girl","Dylan Scott","3izNaTiYdotdPL0Bs76JqO",0.652,0.719,1,-7.251,0.033,0.0353,0,0.108,0.24,94.969,4
"209","country","Blue Ain't Your Color","Keith Urban","6wycnu8FWXsj68ig7BEot9",0.69,0.416,7,-7.865,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3
"210","country","God, Your Mama, And Me","Florida Georgia Line Featuring Backstreet Boys","4VFE6ZNqa8jHAmbYICoAFg",0.443,0.817,7,-3.729,0.0511,0.318,0,0.374,0.652,168.1,4
"211","country","Drinkin' Problem","Midland","2qcHhMi1MQBDEtzy8p4tRR",0.622,0.763,9,-6.4,0.0263,0.055,8.91e-06,0.315,0.621,102,4
"212","country","Heartache On The Dance Floor","Jon Pardi","0w3Q14i073jLoew1hgJkwD",0.596,0.834,9,-4.308,0.0474,0.0563,0,0.0866,0.618,116,4
"213","country","No Such Thing As A Broken Heart","Old Dominion","0OlS52TmtK2gPaEtdmr7DN",0.65,0.782,8,-4.295,0.0721,0.295,0,0.107,0.944,171.988,4
"214","country","Every Little Thing","Carly Pearce","1Dm4iAvqwYrZjgSFJNW5TG",0.636,0.428,0,-6.512,0.0375,0.434,1.02e-05,0.0903,0.32,139.919,4
"215","country","Any Ol' Barstool","Jason Aldean","4T5Z4mbTe7kuGqgLpaRtTh",0.536,0.722,4,-4.163,0.0284,0.312,0,0.117,0.499,143.78,4
"216","country","Flatliner","Cole Swindell","0WyFpxYlBCgH1gMXd26OOr",0.555,0.896,0,-3.295,0.0388,0.00434,0,0.145,0.578,114.995,4
"217","country","Unforgettable","Thomas Rhett","30MM5jWpUmOxtTNd9Ey5LZ",0.661,0.75,7,-5.497,0.0314,0.0303,0.000132,0.0849,0.828,130.077,4
"218","country","It Ain't My Fault","Brothers Osborne","08wJ1B9yu9sPeoRa5fbpr3",0.735,0.831,9,-5.898,0.0332,0.00166,0.217,0.291,0.756,123.017,4
"219","country","Greatest Love Story","LANCO","2yQZwi1P8AkkxxFhQ8rMEK",0.671,0.617,10,-8.72,0.0561,0.401,0,0.119,0.62,147.986,4
"220","country","I Could Use A Love Song","Maren Morris","09iyGiljLWRYXdRazFkdtJ",0.638,0.634,6,-6.474,0.0468,0.214,0,0.0866,0.473,92.097,4
"221","country","How Not To","Dan + Shay","4n0xztUAbHPUV8G3NQvF30",0.501,0.836,11,-3.587,0.0491,0.208,0,0.152,0.618,159.863,4
"222","country","Every Time I Hear That Song","Blake Shelton","0c4ICGb0jvszKj3KPR59JU",0.523,0.725,2,-5.448,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,4
"223","country","More Girls Like You","Kip Moore","73WWkaWkIRSP3MYGZ14aY4",0.555,0.746,2,-5.522,0.033,0.00825,0,0.0796,0.712,75.01,4
"224","country","A Guy With A Girl","Blake Shelton","5sjIhQzNljMVrDklI91ezp",0.552,0.893,0,-4.593,0.0383,0.0158,0,0.105,0.777,163.948,4
"225","country","For Her","Chris Lane","19yTqpHTUrw7mOcRDvXYzn",0.491,0.904,6,-4.324,0.0344,0.0985,0,0.183,0.588,150.007,4
"226","country","Somebody Else Will","Justin Moore","3n2A6l4UayVe3GGKCvfQWV",0.488,0.744,2,-4.284,0.131,0.0353,0,0.0952,0.59,180.007,4
"227","country","If I Told You","Darius Rucker","4Az17HfqonKSWNsaLgTBeK",0.517,0.636,9,-6.613,0.0331,0.351,0,0.356,0.318,83.959,4
"228","country","Yours If You Want It","Rascal Flatts","4D4xJ4LyDXBWIf9thFSMAJ",0.554,0.903,8,-3.152,0.0515,0.0103,0,0.107,0.419,112.998,4
"229","country","Yeah Boy","Kelsea Ballerini","2WaOQWSv0D1tZNxyLvnGAI",0.589,0.809,3,-5.292,0.0376,0.231,0,0.0719,0.496,88.965,4
"230","country","Fast","Luke Bryan","2gYiCTytrSRtuaHP1Nac6u",0.548,0.901,0,-2.637,0.0453,0.2,0,0.1,0.557,145.953,4
"231","country","Star Of The Show","Thomas Rhett","63OQWdXMq0Pe6pRpWY5gO0",0.695,0.641,7,-5.807,0.0261,0.142,0,0.131,0.664,101.974,4
"232","country","Hometown Girl","Josh Turner","5C6uh95eAL0RBTSGXKQwvk",0.502,0.792,3,-5.473,0.0335,0.304,0.0385,0.143,0.44,155.902,4
"233","country","All The Pretty Girls","Kenny Chesney","66pxmg3Jhjm09tHoWR1wVR",0.612,0.848,6,-3.736,0.0368,0.00916,0,0.366,0.719,120.996,4
"234","country","They Don't Know","Jason Aldean","4T5Z4mbTe7kuGqgLpaRtTh",0.536,0.722,4,-4.163,0.0284,0.312,0,0.117,0.499,143.78,4
"235","country","Do I Make You Wanna","Billy Currington","3I7krC8kr0gFR7P6vInR1I",0.553,0.747,9,-5.432,0.0279,0.106,0,0.154,0.521,90.012,4
"236","country","Think A Little Less","Michael Ray","4JjIIBNoho0V2gZjH4nEzR",0.521,0.805,9,-4.481,0.0289,0.124,0.000219,0.33,0.527,141.967,4
"237","country","Tin Man","Miranda Lambert","4ckQIgBy1gVeevf7UAereE",0.425,0.372,0,-10.92,0.03,0.861,0.0148,0.0733,0.292,79.456,4
"238","country","My Old Man","Zac Brown Band","6OzujJBXwYPxJ7KeqflLtr",0.64,0.196,4,-11.478,0.0267,0.819,3.63e-05,0.0978,0.301,143.919,4
"239","country","Fix A Drink","Chris Janson","0s6OWiWGuiCcm1Muzch5A8",0.563,0.887,1,-5.013,0.0857,0.0297,0,0.352,0.794,158.05,4
"240","country","Round Here Buzz","Eric Church","52ioLaTnO2J7BWY8UN2n9D",0.638,0.441,2,-9.064,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,4
"241","country","Road Less Traveled","Lauren Alaina","4nxgA1nvXvTkmsBY0vJV57",0.611,0.886,0,-4.673,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,4
"242","country","Kill A Word","Eric Church Featuring Rhiannon Giddens","0ipcmHor30Y8p6hCd8QUVq",0.651,0.732,2,-8.037,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,4
"243","country","Losing Sleep","Chris Young","6waqLPcT6ruMhmd36OhmFO",0.584,0.621,1,-5.703,0.0443,0.0715,1.68e-06,0.389,0.634,92.003,4
"244","country","Today","Brad Paisley","1IO13V09b01gLSbmZJZ9dM",0.347,0.632,2,-6.998,0.0381,0.539,0.00226,0.121,0.285,74.257,3
"245","country","May We All","Florida Georgia Line Featuring Tim McGraw","498ZVInMGDkmmNVpSWqHiZ",0.514,0.918,7,-4.306,0.0365,0.0409,0,0.342,0.64,150.033,4
"246","country","Dirty Laundry","Carrie Underwood","5qRRiqndqXaq2QBudIrkYU",0.456,0.874,10,-4.129,0.114,0.0595,1.12e-05,0.111,0.5,200.179,4
"247","country","Sober Saturday Night","Chris Young Featuring Vince Gill","081t95JRuDUrQYSS3h8iKk",0.477,0.672,1,-5.234,0.0306,0.049,0,0.355,0.263,139.864,4
"248","country","Yours","Russell Dickerson","6RSNKGdv3nDTHqgw4bdzyF",0.555,0.722,11,-6.005,0.034,0.119,0,0.0861,0.559,134.058,4
"249","country","Light It Up","Luke Bryan","5w3NgfV8v1nNZFLUBlGHIL",0.608,0.928,6,-2.724,0.0883,0.133,0,0.103,0.738,130.012,4
"250","country","Ring On Every Finger","LOCASH","0QWjl7fUTh1jc3d70IAODd",0.586,0.92,7,-3.749,0.064,0.0241,6.32e-06,0.173,0.639,100.023,4
"251","country","Broken Halos","Chris Stapleton","06gD2ZtK3Dzc1BYqWExQJJ",0.613,0.564,8,-7.085,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,4
"252","country","You Broke Up With Me","Walker Hayes","6UsoV6X96Rox9mfxoz7SFy",0.846,0.711,0,-7.939,0.061,0.496,0,0.247,0.883,120.013,4
"253","country","Seein' Red","Dustin Lynch","7pxhKtuTwofDIdgHx2DcVK",0.651,0.808,1,-4.731,0.0435,0.054,0,0.0482,0.858,100.993,4
"254","country","Somethin' I'm Good At","Brett Eldredge","6DRsEO5yuEGBF87qpyMB4d",0.574,0.937,5,-4.34,0.112,0.0453,0,0.242,0.446,103.006,4
"255","country","Wanna Be That Song","Brett Eldredge","1XazlqB4YAtvouCmJPWXlM",0.518,0.686,9,-4.911,0.0313,0.114,0,0.114,0.334,144.065,4
"256","country","Speak To A Girl","Tim McGraw & Faith Hill","421ebjYqaIXEG2KloTbXlH",0.466,0.504,1,-7.456,0.0396,0.641,0,0.226,0.222,151.719,3
"257","country","Bar At The End Of The World","Kenny Chesney","2flWhcGYxQHhb1EeeU2dOL",0.529,0.8,2,-3.726,0.031,0.00541,0,0.104,0.687,100.035,4
"258","country","Like I Loved You","Brett Young","3T6MAweakkNrMYs8jZIWtg",0.582,0.568,1,-6.051,0.0297,0.196,0,0.0841,0.64,76.025,4
"259","country","I'll Name The Dogs","Blake Shelton","609qKv3KPAbdtp0LQH2buA",0.348,0.87,4,-5.86,0.137,0.171,4.4e-06,0.202,0.763,83.392,4
"260","country","A Girl Like You","Easton Corbin","3AsNVBJ7LHsltdu9490ZiS",0.735,0.768,5,-4.481,0.0353,0.0197,0,0.0643,0.83,104.991,4
"261","country","Smooth","Florida Georgia Line","31x4wWBghN7f5PiEZUmcAW",0.477,0.848,6,-5.419,0.0558,0.286,4.77e-05,0.673,0.33,161.014,4
"262","country","80s Mercedes","Maren Morris","58spuRyMUsjKHQHEGwLC99",0.485,0.834,9,-5.413,0.0715,0.0665,0,0.28,0.659,90.933,4
"263","country","Last Time For Everything","Brad Paisley","3EWQsarNCItwHn9hE2MHTn",0.482,0.739,7,-5.476,0.0342,0.422,1.87e-05,0.468,0.613,155.932,4
"264","country","Five More Minutes","Scotty McCreery","1eFrhAmzoQnTlwvnqvLt7D",0.496,0.632,7,-4.933,0.0282,0.257,1.07e-06,0.109,0.278,156.034,4
"265","country","All On Me","Devin Dawson","2mfahQ0EaaZWq4cFNg6A1o",0.634,0.668,5,-5.488,0.0291,0.14,0,0.216,0.635,80.989,4
"266","country","Song For Another Time","Old Dominion","7px4t7HGiuMUvFkEOpZEwp",0.497,0.805,11,-3.995,0.0332,0.125,0,0.167,0.696,166.048,4
"267","country","There's A Girl","Trent Harmon","3VR411Ef2vBgt70nzDpXnj",0.526,0.793,7,-5.869,0.0376,0.196,0,0.0778,0.347,97.107,4
"268","country","Setting The World On Fire","Kenny Chesney Featuring P!nk","7AclP0W2jy6yrbvBiC4prQ",0.61,0.822,0,-4.422,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,4
"269","country","Legends","Kelsea Ballerini","6vlxmQGwmlyp07YjkugV6K",0.577,0.727,4,-5.848,0.0319,0.0547,0,0.0891,0.24,112.041,4
"270","country","Make You Mine","High Valley","5o9LteJdhkA3ndUDz4JVfV",0.576,0.892,0,-4.178,0.0392,0.12,0,0.131,0.522,123.074,3
"271","country","If The Boot Fits","Granger Smith","1LZNdHSaGjV2S9q8BrZwnh",0.528,0.928,3,-5.743,0.0456,0.0252,2.88e-06,0.0467,0.885,162.069,4
"272","country","The Way I Talk","Morgan Wallen","21LRaD9rB3v7p7DDCZsW4y",0.604,0.879,4,-3.388,0.0322,0.0468,0,0.0909,0.757,137.983,4
"273","country","We Should Be Friends","Miranda Lambert","66hAuG73iyknIMW4icfEGg",0.622,0.701,0,-6.212,0.118,0.325,0,0.123,0.777,161.094,4
"274","country","Written In The Sand","Old Dominion","2A69wys3S9uiPSmn6UZWJn",0.725,0.437,6,-9.602,0.0575,0.593,0,0.0842,0.759,83.985,4
"275","country","How I'll Always Be","Tim McGraw","2ZekuYUoEIBrUwHOY0gcgB",0.578,0.825,2,-4.693,0.0331,0.312,1.4e-05,0.0912,0.654,93.035,4
"276","country","Outta Style","Aaron Watson","0b1Xx3vUapY6ZOqbPMcpDq",0.617,0.886,2,-4.352,0.0425,0.0883,1.35e-05,0.0856,0.873,124.979,4
"277","country","A Little More Summertime","Jason Aldean","3esPcn43N0CytAtcY9V30C",0.482,0.823,9,-4.446,0.0661,0.0386,3.69e-05,0.0948,0.451,167.665,4
"278","country","Parachute","Chris Stapleton","5jROdl6MhcmP3O7h2sVgtw",0.642,0.762,6,-7.411,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,4
"279","country","Holdin' Her","Chris Janson","1YmT3bHeND3IQQ1WLH03jQ",0.3,0.574,2,-5.126,0.0316,0.426,2.27e-05,0.0939,0.387,95.712,5
"280","country","Makin' Me Look Good Again","Drake White","1VMQYQQlYHhbudATkSJiP1",0.574,0.586,10,-6.141,0.0337,0.354,0,0.106,0.26,127.794,4
"281","country","Either Way","Chris Stapleton","6Wo5YxkdXgwzKQZbDg2r17",0.655,0.0645,4,-14.765,0.0429,0.854,1.11e-05,0.107,0.278,129.399,4
"282","country","Love Triangle","RaeLynn","3YM0vEH7taFj7OLW3dWfiu",0.686,0.525,2,-6.721,0.0331,0.135,0,0.11,0.322,132.927,4
"283","country","Singles You Up","Jordan Davis","4LiMQ6G9n84rDUBs9wtwz6",0.491,0.907,7,-3.594,0.0481,0.0491,0,0.242,0.631,199.943,4
"284","country","Outskirts Of Heaven","Craig Campbell","6gcNSi6b9gvDBjYO059lrF",0.497,0.434,0,-5.73,0.0296,0.333,3.11e-06,0.108,0.266,115.749,3
"285","country","Sleep Without You","Brett Young","7Ad0OLsUn63FoD4gnguZz5",0.626,0.707,5,-5.755,0.0425,0.0169,0,0.0769,0.653,88.543,4
"286","country","Middle Of A Memory","Cole Swindell","38gZVjeaeR3gcnCzziAxBm",0.531,0.746,11,-4.228,0.0329,0.0972,0,0.102,0.304,139.788,4
"287","country","The Long Way","Brett Eldredge","5vuMtXS5kQ7F0o9V9rG1dG",0.488,0.637,10,-7.63,0.0401,0.265,0,0.106,0.23,88.865,4
"288","country","Tennessee Whiskey","Chris Stapleton","3fqwjXwUGN6vbzIwvyFMhx",0.392,0.37,9,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
"289","country","Found You","Kane Brown","4iLeL1aYGcQBsYcWIhXIUO",0.46,0.821,4,-5.333,0.0404,0.0528,0,0.0818,0.438,164.144,4
"290","country","Good Company","Jake Owen","0z87h9TTEDeNNh2N0cLaA1",0.641,0.794,2,-5.586,0.0668,0.465,0,0.269,0.784,95.032,4
"291","country","H.O.L.Y.","Florida Georgia Line","0BCy325UZyR9z0t0uxwn2N",0.523,0.666,7,-4.081,0.0327,0.401,0,0.0728,0.564,78.077,4
"292","country","Die A Happy Man","Thomas Rhett","5kNe7PE09d6Kvw5pAsx23n",0.595,0.389,2,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,4
"293","country","Humble And Kind","Tim McGraw","4Pn0JlCUusD2QHjADuOzuV",0.355,0.48,11,-7.31,0.0282,0.679,2.28e-06,0.12,0.137,100.956,3
"294","country","Somewhere On A Beach","Dierks Bentley","5CG9Ps5ynNjpKJHmwc95pa",0.569,0.638,7,-6.557,0.0291,0.000547,0,0.0848,0.438,144.042,4
"295","country","Head Over Boots","Jon Pardi","4ly1QBXEwYoDmje9rmEgC4",0.563,0.688,7,-4.474,0.0262,0.0763,0,0.0863,0.622,108.008,4
"296","country","You Should Be Here","Cole Swindell","63thx7OANplv4I4BQsanHk",0.489,0.641,7,-4.455,0.0282,0.0592,0,0.0857,0.303,136.095,4
"297","country","Break Up In A Small Town","Sam Hunt","7aftSOGSOpSoIlVAQVBb71",0.579,0.776,8,-5.365,0.173,0.0749,0,0.239,0.434,136.044,4
"298","country","My Church","Maren Morris","1LM5zQv5pBKPyO7rm7Uz6U",0.517,0.743,9,-4.336,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4
"299","country","Came Here To Forget","Blake Shelton","1N7qGCKRRnvjoy8MGyHgpS",0.613,0.667,1,-6.874,0.029,0.356,1.29e-05,0.111,0.481,130.023,4
"300","country","Peter Pan","Kelsea Ballerini","2wqXQjOmQ9KoBm9Ssgt4Fo",0.514,0.659,1,-6.142,0.0309,0.0284,0,0.266,0.463,76.483,4
"301","country","Huntin', Fishin' & Lovin' Every Day","Luke Bryan","0dbzWSYpMcRtwjI1S7Pkql",0.543,0.81,0,-4.275,0.0368,0.14,1.23e-05,0.145,0.395,76.978,4
"302","country","From The Ground Up","Dan + Shay","0lQJBl9YEsoMtE8D4yTE9g",0.281,0.58,9,-5.967,0.0323,0.333,0,0.122,0.282,151.568,3
"303","country","Lights Come On","Jason Aldean","4llYMkhHa1w7UAdDFRQcEZ",0.567,0.839,6,-4.048,0.0698,0.0489,0,0.103,0.903,160.062,4
"304","country","Church Bells","Carrie Underwood","67citk3uzWs5qbaIVKTeg8",0.575,0.844,3,-1.772,0.0633,0.226,0,0.0538,0.542,87.007,4
"305","country","Different For Girls","Dierks Bentley Featuring Elle King","5HJId22hZ2IvFnvNSy6ZbE",0.655,0.768,4,-5.616,0.0365,0.385,0.000257,0.0733,0.431,92.021,4
"306","country","T-Shirt","Thomas Rhett","1zWZvrk13cL8Sl3VLeG57F",0.634,0.862,2,-5.337,0.0376,0.0287,0,0.0217,0.767,95.989,4
"307","country","Record Year","Eric Church","5fSPbm5lcwtqwXkeQQswW8",0.589,0.641,5,-8.12,0.0838,0.205,0,0.0864,0.57,160.031,4
"308","country","Snapback","Old Dominion","7I5fYc4qKJddht8Ozhqqdx",0.687,0.793,5,-3.577,0.0333,0.305,3.23e-06,0.1,0.673,100.991,4
"309","country","Think Of You","Chris Young Duet With Cassadee Pope","6W9W8dSswA8KNegvl3W97V",0.616,0.893,11,-3.588,0.0375,0.000937,0,0.111,0.567,111.959,4
"310","country","Setting The World On Fire","Kenny Chesney Featuring P!nk","7AclP0W2jy6yrbvBiC4prQ",0.61,0.822,0,-4.422,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,4
"311","country","Home Alone Tonight","Luke Bryan Featuring Karen Fairchild","0RE8WWlaCQM6M4XHUK3u7b",0.501,0.966,8,-1.177,0.112,0.0796,0,0.0903,0.497,161.881,4
"312","country","American Country Love Song","Jake Owen","0O1x2tRm8ZpfDbcpOWZp7z",0.529,0.891,8,-4.36,0.043,0.0457,0,0.0942,0.329,104.031,4
"313","country","Middle Of A Memory","Cole Swindell","38gZVjeaeR3gcnCzziAxBm",0.531,0.746,11,-4.228,0.0329,0.0972,0,0.102,0.304,139.788,4
"314","country","Drunk On Your Love","Brett Eldredge","1jNNHFZmRGXZFHlil5uhei",0.443,0.831,11,-5.606,0.0616,0.414,0,0.204,0.588,182.064,4
"315","country","Wasted Time","Keith Urban","13wYXGimJ5fANFu0y2pqG1",0.625,0.825,7,-5.758,0.0481,0.0621,0,0.0753,0.341,100.004,4
"316","country","Make You Miss Me","Sam Hunt","0xwPzLmBAYro8BUz7MrtAo",0.614,0.472,7,-6.626,0.0297,0.158,0,0.111,0.168,146.005,4
"317","country","Confession","Florida Georgia Line","6IFPfV8PNSYOmufzQ95hmm",0.549,0.878,1,-5.066,0.0358,0.106,6.07e-05,0.176,0.44,104.98,4
"318","country","Fix","Chris Lane","6gXuwld0PRtinePSXV2Vn1",0.532,0.883,0,-2.743,0.0352,0.0951,0,0.304,0.7,99.995,4
"319","country","Heartbeat","Carrie Underwood","05BgC2247XGi8ySwBzOO0o",0.54,0.766,1,-4.478,0.05,0.606,0,0.0903,0.435,139.999,4
"320","country","Vice","Miranda Lambert","4Qtw0HNKSbIRT5sWUnbRXc",0.568,0.562,9,-7.775,0.0418,0.101,6.16e-05,0.363,0.247,133.647,4
"321","country","It Don't Hurt Like It Used To","Billy Currington","0iA1unTbTbDOWUSlbwJ1pS",0.558,0.818,8,-4.07,0.0403,0.071,0,0.21,0.453,81.034,4
"322","country","Mind Reader","Dustin Lynch","2MNapHbu7QASoukvVVIxyr",0.394,0.8,4,-4.17,0.0413,0.0266,0,0.184,0.525,162.053,4
